ID_INGREDIENT;ID_COCKTAIL;Quantite;Ordre
27;1547;3;5
166;1547;20;4
133;1547;2;3
136;1547;3;2
47;1547;2;1
38;1548;2;5
177;1548;20;4
271;1548;4;3
18;1548;2;2
13;1548;4;1
166;1549;20;6
275;1549;2;5
67;1549;2;4
76;1549;6;3
27;1549;2;2
892;1549;2;1
662;1550;1;5
415;1550;5;4
133;1550;3;3
275;1550;3;2
60;1550;2;1
166;1551;20;5
169;1551;10;4
76;1551;5;3
102;1551;2;2
109;1551;3;1
177;1552;10;6
308;1552;10;5
109;1552;2;4
102;1552;3;3
27;1552;5;2
47;1552;2;1
460;586;1;5
662;1553;1;5
415;1553;5;4
133;1553;3;3
275;1553;3;2
893;1553;2;1
308;1554;20;5
1;1554;3;4
97;1554;2;3
27;1554;5;2
893;1554;2;1
662;1555;1;5
415;1555;5;4
133;1555;3;3
275;1555;3;2
218;1555;2;1
868;902;1;5
275;902;3;4
97;902;2;3
76;902;6;2
21;902;1;1
171;795;25;3
275;795;4;2
61;795;3;1
166;1556;25;6
123;1556;2;5
130;1556;2;4
27;1556;3;3
28;1556;3;2
38;1556;2;1
877;1557;1;5
96;1557;2;4
133;1557;2;3
132;1557;4;2
48;1557;2;1
859;1558;1;5
101;1558;2;4
27;1558;8;3
275;1558;3;2
62;1558;2;1
98;1558;3;6
175;1559;25;5
96;1559;2;4
133;1559;3;3
132;1559;4;2
48;1559;2;1
168;1560;15;4
64;1560;3;3
133;1560;10;2
152;1561;1;4
23;1561;15;3
64;1561;2;2
2;1561;8;1
